year,authority_code,authority_name,category,learners,included,exclusion_reason,source_id,locator
2018,4208,Christ the Redeemer Catholic Separate Regional Division No. 3,Separate,10030,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q56
2018,4330,East Central Alberta Catholic Separate Schools Regional Division No. 16,Separate,2448,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q57
2018,4481,Holy Spirit Roman Catholic Separate Regional Division No. 4,Separate,5065,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q58
2018,4501,Medicine Hat Roman Catholic Separate School District No. 21,Separate,2609,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q59
2018,4870,Lloydminster Roman Catholic Separate School Division,Separate,2447,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q60
2018,6015,New Horizons Charter School Society,Charter,353,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q73
2018,6017,Boyle Street Education Centre,Charter,137,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q74
2018,6019,CAPE - Centre for Academic and Personal Excellence Institute,Charter,199,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q75
2018,6020,Aurora School Ltd.,Charter,875,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q76
2018,6021,Almadina School Society,Charter,1141,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q77
2018,7020,St. Albert Public School District No. 5565,Public,8703,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q43
2018,8040,Greater North Central Francophone Education Region No. 2,Francophone,3416,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q62
2018,8050,Northwest Francophone Education Region No. 1,Francophone,440,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q63
2018,8060,East Central Francophone Education Region No. 3,Francophone,1301,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q64
2019,0009,Foundations for the Future Charter Academy Charter School Society,Charter,3663,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q65
2019,0012,Suzuki Charter School Society,Charter,332,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q66
2019,0019,The Red Deer Catholic Separate School Division,Separate,10382,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q44
2019,0020,The St. Thomas Aquinas Roman Catholic Separate School Division,Separate,4450,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q45
2019,0021,The Holy Family Catholic Separate School Division,Separate,2067,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q46
2019,0045,Connect Charter School Society,Charter,624,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q67
2019,0046,The Elk Island Catholic Separate School Division,Separate,7976,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q47
2019,0047,The Living Waters Catholic Separate School Division,Separate,1984,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q48
2019,0048,The Evergreen Catholic Separate School Division,Separate,4315,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q49
2019,0052,The Clearview School Division,Public,2386,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q2
2019,0053,The Chinook's Edge School Division,Public,11093,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q3
2019,0054,The Wolf Creek School Division,Public,7813,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q4
2019,0056,The Westwind School Division,Public,4582,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q5
2019,0109,Westmount Charter School Society,Charter,1304,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q68
2019,0110,The Edmonton Catholic Separate School Division,Separate,44138,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q50
2019,0151,Calgary Arts Academy Society,Charter,503,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q69
2019,0152,Calgary Girls' School Society,Charter,509,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q70
2019,0154,Mother Earth's Children's Charter School Society,Charter,52,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q71
2019,0177,The Peace Wapiti School Division,Public,6093,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q6
2019,0195,The Prairie Rose School Division,Public,3349,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q7
2019,0224,Valhalla School Foundation,Charter,96,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q72
2019,0284,The Southern Francophone Education Region,Francophone,3704,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q61
2019,1045,The Horizon School Division,Public,3506,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q8
2019,1070,The Peace River School Division,Public,3069,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q9
2019,1085,The Grande Yellowhead School Division,Public,4607,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q10
2019,1110,The Sturgeon School Division,Public,5313,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q11
2019,1115,The Prairie Land School Division,Public,1376,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q12
2019,1135,The Livingstone Range School Division,Public,3663,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q13
2019,1155,The Buffalo Trail School Division,Public,3973,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q14
2019,1175,The Pembina Hills School Division,Public,7013,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q15
2019,1180,The Foothills School Division,Public,8106,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q16
2019,1190,The Rocky View School Division,Public,25645,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q17
2019,1220,The High Prairie School Division,Public,3114,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q18
2019,1245,The Northern Lights School Division,Public,6137,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q19
2019,1250,The Fort Vermilion School Division,Public,3744,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q20
2019,1280,The Northland School Division,Public,1986,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q21
2019,1325,The Wild Rose School Division,Public,4724,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q22
2019,2045,The Grasslands School Division,Public,3821,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q23
2019,2115,The Wetaskiwin School Division,Public,3887,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q24
2019,2125,The Aspen View School Division,Public,2759,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q25
2019,2155,The Golden Hills School Division,Public,7323,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q26
2019,2185,The St. Paul School Division,Public,3872,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q27
2019,2195,The Elk Island School Division,Public,17476,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q28
2019,2245,The Black Gold School Division,Public,12242,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q29
2019,2255,The Palliser School Division,Public,8699,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q30
2019,2275,The Northern Gateway School Division,Public,5014,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q31
2019,2285,The Battle River School Division,Public,5971,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q32
2019,2305,The Parkland School Division,Public,11627,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q33
2019,3020,The Edmonton School Division,Public,105428,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q34
2019,3030,The Calgary School Division,Public,125521,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q35
2019,3040,The Lethbridge School Division,Public,11802,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q36
2019,3050,The Medicine Hat School Division,Public,7418,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q37
2019,3065,The Canadian Rockies School Division,Public,2177,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q38
2019,3070,The Red Deer School Division,Public,11196,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q39
2019,3170,Lloydminster Public School Division,Public,2959,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q40
2019,3240,The Grande Prairie School Division,Public,8303,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q41
2019,3260,The Fort McMurray School Division,Public,6351,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q42
2019,4010,The Calgary Roman Catholic Separate School Division,Separate,57917,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q51
2019,4077,The Greater St. Albert Roman Catholic Separate School Division,Separate,5714,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q52
2019,4105,The Lakeland Roman Catholic Separate School Division,Separate,2601,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q53
2019,4130,The Grande Prairie Roman Catholic Separate School Division,Separate,5580,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q54
2019,4160,The Fort McMurray Roman Catholic Separate School Division,Separate,6703,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q55
2019,4208,The Christ the Redeemer Catholic Separate School Division,Separate,9699,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q56
2019,4330,The East Central Alberta Catholic Separate School Division,Separate,2364,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q57
2019,4481,The Holy Spirit Roman Catholic Separate School Division,Separate,5132,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q58
2019,4501,The Medicine Hat Roman Catholic Separate School Division,Separate,2654,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q59
2019,4870,Lloydminster Roman Catholic Separate School Division,Separate,2452,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q60
2019,6015,New Horizons Charter School Society,Charter,390,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q73
2019,6017,Boyle Street Education Centre,Charter,151,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q74
2019,6019,CAPE - Centre for Academic and Personal Excellence Institute,Charter,252,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q75
2019,6020,Aurora School Ltd.,Charter,872,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q76
2019,6021,Almadina School Society,Charter,1170,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q77
2019,7020,The St. Albert School Division,Public,8915,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q43
2019,8040,The Greater North Central Francophone Education Region,Francophone,3798,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q62
2019,8050,The Northwest Francophone Education Region,Francophone,489,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q63
2019,8060,The East Central Francophone Education Region,Francophone,907,True,,k12_enrolment_2019,'Alberta Authority Enrolment Dat'!Q64
2020,0009,Foundations for the Future Charter Academy Charter School Society,Charter,3702,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q65
2020,0012,Suzuki Charter School Society,Charter,357,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q66
2020,0019,The Red Deer Catholic Separate School Division,Separate,10297,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q44
2020,0020,The St. Thomas Aquinas Roman Catholic Separate School Division,Separate,4251,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q45
2020,0021,The Holy Family Catholic Separate School Division,Separate,1909,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q46
2020,0045,Connect Charter School Society,Charter,630,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q67
2020,0046,The Elk Island Catholic Separate School Division,Separate,9231,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q47
2020,0047,The Living Waters Catholic Separate School Division,Separate,1801,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q48
2020,0048,The Evergreen Catholic Separate School Division,Separate,4060,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q49
2020,0052,The Clearview School Division,Public,2446,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q2
2020,0053,The Chinook's Edge School Division,Public,10764,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q3
2020,0054,The Wolf Creek School Division,Public,7170,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q4
2020,0056,The Westwind School Division,Public,4507,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q5
2020,0109,Westmount Charter School Society,Charter,1311,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q68
2020,0110,The Edmonton Catholic Separate School Division,Separate,43289,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q50
2020,0151,Calgary Arts Academy Society,Charter,490,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q69
2020,0152,Calgary Girls' School Society,Charter,503,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q70
2020,0154,Mother Earth's Children's Charter School Society,Charter,48,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q71
2020,0177,The Peace Wapiti School Division,Public,5948,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q6
2020,0195,The Prairie Rose School Division,Public,3523,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q7
2020,0224,Valhalla School Foundation,Charter,87,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q72
2020,0284,The Southern Francophone Education Region,Francophone,3560,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q61
2020,1045,The Horizon School Division,Public,3374,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q8
2020,1070,The Peace River School Division,Public,3087,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q9
2020,1085,The Grande Yellowhead School Division,Public,4370,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q10
2020,1110,The Sturgeon School Division,Public,4921,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q11
2020,1115,The Prairie Land School Division,Public,2498,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q12
2020,1135,The Livingstone Range School Division,Public,3628,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q13
2020,1155,The Buffalo Trail School Division,Public,3901,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q14
2020,1175,The Pembina Hills School Division,Public,7147,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q15
2020,1180,The Foothills School Division,Public,7748,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q16
2020,1190,The Rocky View School Division,Public,25257,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q17
2020,1220,The High Prairie School Division,Public,2976,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q18
2020,1245,The Northern Lights School Division,Public,5742,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q19
2020,1250,The Fort Vermilion School Division,Public,3491,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q20
2020,1280,The Northland School Division,Public,1872,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q21
2020,1325,The Wild Rose School Division,Public,4522,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q22
2020,2045,The Grasslands School Division,Public,3627,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q23
2020,2115,The Wetaskiwin School Division,Public,3527,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q24
2020,2125,The Aspen View School Division,Public,2628,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q25
2020,2155,The Golden Hills School Division,Public,8239,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q26
2020,2185,The St. Paul School Division,Public,3897,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q27
2020,2195,The Elk Island School Division,Public,16992,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q28
2020,2245,The Black Gold School Division,Public,12253,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q29
2020,2255,The Palliser School Division,Public,8660,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q30
2020,2275,The Northern Gateway School Division,Public,4541,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q31
2020,2285,The Battle River School Division,Public,5538,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q32
2020,2305,The Parkland School Division,Public,11535,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q33
2020,3020,The Edmonton School Division,Public,103801,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q34
2020,3030,The Calgary School Division,Public,122421,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q35
2020,3040,The Lethbridge School Division,Public,11273,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q36
2020,3050,The Medicine Hat School Division,Public,7079,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q37
2020,3065,The Canadian Rockies School Division,Public,2058,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q38
2020,3070,The Red Deer School Division,Public,10775,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q39
2020,3170,Lloydminster Public School Division,Public,2715,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2020,'Authority Enrolment Data'!Q40
2020,3240,The Grande Prairie School Division,Public,7891,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q41
2020,3260,The Fort McMurray School Division,Public,6328,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q42
2020,4010,The Calgary Roman Catholic Separate School Division,Separate,56318,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q51
2020,4077,The Greater St. Albert Roman Catholic Separate School Division,Separate,5469,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q52
2020,4105,The Lakeland Roman Catholic Separate School Division,Separate,2462,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q53
2020,4130,The Grande Prairie Roman Catholic Separate School Division,Separate,5244,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q54
2020,4160,The Fort McMurray Roman Catholic Separate School Division,Separate,6437,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q55
2020,4208,The Christ the Redeemer Catholic Separate School Division,Separate,10837,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q56
2020,4330,The East Central Alberta Catholic Separate School Division,Separate,2906,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q57
2020,4481,The Holy Spirit Roman Catholic Separate School Division,Separate,5027,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q58
2020,4501,The Medicine Hat Roman Catholic Separate School Division,Separate,2655,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q59
2020,4870,Lloydminster Roman Catholic Separate School Division,Separate,2496,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2020,'Authority Enrolment Data'!Q60
2020,6015,New Horizons Charter School Society,Charter,406,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q73
2020,6017,Boyle Street Education Centre,Charter,132,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q74
2020,6019,CAPE - Centre for Academic and Personal Excellence Institute,Charter,266,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q75
2020,6020,Aurora School Ltd.,Charter,873,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q76
2020,6021,Almadina School Society,Charter,1207,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q77
2020,7020,The St. Albert School Division,Public,8908,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q43
2020,8040,The Greater North Central Francophone Education Region,Francophone,3741,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q62
2020,8050,The Northwest Francophone Education Region,Francophone,467,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q63
2020,8060,The East Central Francophone Education Region,Francophone,805,True,,k12_enrolment_2020,'Authority Enrolment Data'!Q64
2021,0009,Foundations for the Future Charter Academy Charter School Society,Charter,3728,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q65
2021,0012,Suzuki Charter School Society,Charter,383,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q66
2021,0019,The Red Deer Catholic Separate School Division,Separate,10208,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q44
2021,0020,The St. Thomas Aquinas Roman Catholic Separate School Division,Separate,4361,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q45
2021,0021,The Holy Family Catholic Separate School Division,Separate,1781,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q46
2021,0045,Connect Charter School Society,Charter,622,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q67
2021,0046,The Elk Island Catholic Separate School Division,Separate,8542,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q47
2021,0047,The Living Waters Catholic Separate School Division,Separate,1697,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q48
2021,0048,The Evergreen Catholic Separate School Division,Separate,3958,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q49
2021,0052,The Clearview School Division,Public,2409,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q2
2021,0053,The Chinook's Edge School Division,Public,10989,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q3
2021,0054,The Wolf Creek School Division,Public,7466,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q4
2021,0056,The Westwind School Division,Public,4567,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q5
2021,0109,Westmount Charter School Society,Charter,1290,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q68
2021,0110,The Edmonton Catholic Separate School Division,Separate,43074,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q50
2021,0151,Calgary Arts Academy Society,Charter,494,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q69
2021,0152,Calgary Girls' School Society,Charter,506,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q70
2021,0154,Mother Earth's Children's Charter School Society,Charter,48,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q71
2021,0177,The Peace Wapiti School Division,Public,6071,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q6
2021,0195,The Prairie Rose School Division,Public,3508,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q7
2021,0224,Valhalla School Foundation,Charter,94,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q72
2021,0284,The Southern Francophone Education Region,Francophone,3662,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q61
2021,0369,New Humble Community School Association,Charter,89,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q73
2021,0370,STEM Innovation Academy Society,Charter,406,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q74
2021,1045,The Horizon School Division,Public,3415,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q8
2021,1070,The Peace River School Division,Public,3117,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q9
2021,1085,The Grande Yellowhead School Division,Public,4520,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q10
2021,1110,The Sturgeon School Division,Public,5078,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q11
2021,1115,The Prairie Land School Division,Public,2852,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q12
2021,1135,The Livingstone Range School Division,Public,3752,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q13
2021,1155,The Buffalo Trail School Division,Public,3815,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q14
2021,1175,The Pembina Hills School Division,Public,6076,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q15
2021,1180,The Foothills School Division,Public,8012,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q16
2021,1190,The Rocky View School Division,Public,26571,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q17
2021,1220,The High Prairie School Division,Public,2920,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q18
2021,1245,The Northern Lights School Division,Public,5762,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q19
2021,1250,The Fort Vermilion School Division,Public,3623,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q20
2021,1280,The Northland School Division,Public,1831,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q21
2021,1325,The Wild Rose School Division,Public,4539,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q22
2021,2045,The Grasslands School Division,Public,3590,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q23
2021,2115,The Wetaskiwin School Division,Public,3520,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q24
2021,2125,The Aspen View School Division,Public,2583,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q25
2021,2155,The Golden Hills School Division,Public,8014,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q26
2021,2185,The St. Paul School Division,Public,3815,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q27
2021,2195,The Elk Island School Division,Public,17100,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q28
2021,2245,The Black Gold School Division,Public,12592,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q29
2021,2255,The Palliser School Division,Public,9015,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q30
2021,2275,The Northern Gateway School Division,Public,4598,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q31
2021,2285,The Battle River School Division,Public,5661,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q32
2021,2305,The Parkland School Division,Public,12018,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q33
2021,3020,The Edmonton School Division,Public,105549,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q34
2021,3030,The Calgary School Division,Public,125176,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q35
2021,3040,The Lethbridge School Division,Public,11651,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q36
2021,3050,The Medicine Hat School Division,Public,6962,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q37
2021,3065,The Canadian Rockies School Division,Public,2062,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q38
2021,3070,The Red Deer School Division,Public,10858,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q39
2021,3170,Lloydminster Public School Division,Public,2931,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q40
2021,3240,The Grande Prairie School Division,Public,8039,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q41
2021,3260,The Fort McMurray School Division,Public,6699,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q42
2021,4010,The Calgary Roman Catholic Separate School Division,Separate,56693,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q51
2021,4077,The Greater St. Albert Roman Catholic Separate School Division,Separate,5309,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q52
2021,4105,The Lakeland Roman Catholic Separate School Division,Separate,2634,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q53
2021,4130,The Grande Prairie Roman Catholic Separate School Division,Separate,5395,True,,k12_enrolment_2021,'Alberta Authority Enrolment Dat'!Q54
